merchant_id,merchant_category,date,gross_transaction_amount,refund_amount,chargeback_amount,razorpay_fee,tds_hold,net_settled_amount
mcht_food_02,food_delivery,2026-01-10,239086.29,26510.47,1969.7,5163.49,2390.86,203051.77
mcht_food_03,food_delivery,2026-01-10,332474.9,16624.29,0.0,7219.21,3324.75,305306.65
mcht_mkt_01,marketplace,2026-01-10,535514.08,25370.2,13791.47,10029.0,5355.14,480968.27
mcht_mkt_02,marketplace,2026-01-10,505635.56,29812.11,0.0,10543.66,5056.36,460223.43
mcht_mkt_03,marketplace,2026-01-10,1210614.09,0.0,44707.27,26586.71,12106.14,1127213.97
mcht_mkt_04,marketplace,2026-01-10,496541.0,25170.45,0.0,10820.12,4965.41,455585.02
mcht_saas_01,saas_subscription,2026-01-10,91606.67,0.0,67.73,1661.69,916.07,88961.18
mcht_saas_02,saas_subscription,2026-01-10,186293.74,0.0,157.24,3862.25,1862.94,180411.31
mcht_saas_03,saas_subscription,2026-01-10,308470.47,2107.01,0.0,5823.79,3084.7,297454.97
mcht_saas_04,saas_subscription,2026-01-10,137476.21,522.22,131.43,2514.81,1374.76,132932.99
mcht_d2c_01,d2c_ecommerce,2026-01-11,171250.24,21014.87,971.76,3088.3,1712.5,144462.81
mcht_d2c_02,d2c_ecommerce,2026-01-11,279075.16,42895.43,3276.59,5318.67,2790.75,224793.72
mcht_d2c_03,d2c_ecommerce,2026-01-11,449179.43,0.0,0.0,8404.23,4491.79,436283.41
mcht_d2c_04,d2c_ecommerce,2026-01-11,125316.91,34638.01,0.0,2409.31,1253.17,87016.42
mcht_food_01,food_delivery,2026-01-11,195305.94,0.0,0.0,3921.27,1953.06,189431.61
mcht_food_02,food_delivery,2026-01-11,361081.02,0.0,0.0,6833.11,3610.81,350637.1
mcht_food_03,food_delivery,2026-01-11,448277.45,20489.95,1359.9,8359.18,4482.77,413585.65
mcht_mkt_01,marketplace,2026-01-11,485954.11,0.0,8155.96,9116.04,4859.54,463822.57
mcht_mkt_02,marketplace,2026-01-11,546764.92,0.0,7474.6,11051.62,5467.65,522771.05
mcht_mkt_03,marketplace,2026-01-11,1078200.04,76058.71,0.0,23344.4,10782.0,968014.93
mcht_mkt_04,marketplace,2026-01-11,463510.39,0.0,7695.9,9293.47,4635.1,441885.92
mcht_saas_01,saas_subscription,2026-01-11,90145.75,929.27,35.55,1857.82,901.46,86421.65
mcht_saas_02,saas_subscription,2026-01-11,171033.22,900.96,134.4,3728.86,1710.33,164558.67
mcht_saas_03,saas_subscription,2026-01-11,307205.2,0.0,0.0,6518.02,3072.05,297615.13
mcht_saas_04,saas_subscription,2026-01-11,139638.3,0.0,121.2,2765.5,1396.38,135355.22
mcht_d2c_01,d2c_ecommerce,2026-01-12,238753.11,0.0,0.0,4388.15,2387.53,231977.43
mcht_d2c_02,d2c_ecommerce,2026-01-12,334891.47,34673.78,622.81,7354.52,3348.91,288891.45
mcht_d2c_03,d2c_ecommerce,2026-01-12,568455.48,0.0,1850.8,11512.52,5684.55,549407.61
mcht_d2c_04,d2c_ecommerce,2026-01-12,165496.81,0.0,316.83,3601.3,1654.97,159923.71
mcht_food_01,food_delivery,2026-01-12,182966.39,10064.14,405.59,3394.96,1829.66,167272.04
mcht_food_02,food_delivery,2026-01-12,330121.84,19674.92,520.78,6863.23,3301.22,299761.69
mcht_food_03,food_delivery,2026-01-12,454825.94,0.0,0.0,9024.37,4548.26,441253.31
mcht_mkt_01,marketplace,2026-01-12,715621.69,40325.75,0.0,13103.01,7156.22,655036.71
mcht_mkt_02,marketplace,2026-01-12,820605.41,48951.65,9594.65,17644.18,8206.05,736208.88
mcht_mkt_03,marketplace,2026-01-12,1607418.39,27657.67,59755.85,29151.94,16074.18,1474778.75
mcht_mkt_04,marketplace,2026-01-12,490946.21,12887.99,20277.42,10374.96,4909.46,442496.38
mcht_saas_01,saas_subscription,2026-01-12,86075.46,298.72,0.0,1832.76,860.75,83083.23
mcht_saas_02,saas_subscription,2026-01-12,168976.78,0.0,54.99,3602.01,1689.77,163630.01
mcht_saas_03,saas_subscription,2026-01-12,265200.68,802.49,0.0,5237.75,2652.01,256508.43
mcht_saas_04,saas_subscription,2026-01-12,129584.15,336.94,70.43,2459.56,1295.84,125421.38
mcht_d2c_01,d2c_ecommerce,2026-01-13,262827.13,40538.06,0.0,4834.35,2628.27,214826.45
mcht_d2c_02,d2c_ecommerce,2026-01-13,392650.97,0.0,3166.78,7137.77,3926.51,378419.91
mcht_d2c_03,d2c_ecommerce,2026-01-13,683680.97,55151.06,0.0,14899.65,6836.81,606793.45
mcht_d2c_04,d2c_ecommerce,2026-01-13,184728.07,0.0,0.0,3966.69,1847.28,178914.1
mcht_food_01,food_delivery,2026-01-13,94088.58,0.0,1469.8,1930.4,940.89,89747.49
mcht_food_02,food_delivery,2026-01-13,146465.43,6913.62,1059.48,2721.4,1464.65,134306.28
mcht_food_03,food_delivery,2026-01-13,205875.66,14104.43,0.0,3873.89,2058.76,185838.58
mcht_mkt_01,marketplace,2026-01-13,743588.52,121581.8,5896.9,15965.56,7435.89,592708.37
mcht_mkt_02,marketplace,2026-01-13,548724.45,0.0,15693.5,11764.02,5487.24,515779.69
mcht_mkt_03,marketplace,2026-01-13,1479055.55,87681.98,27417.94,29760.56,14790.56,1319404.51
mcht_mkt_04,marketplace,2026-01-13,515226.29,60030.49,5890.83,10978.98,5152.26,433173.73
mcht_saas_01,saas_subscription,2026-01-13,86690.2,366.27,42.52,1618.68,866.9,83795.83
mcht_saas_02,saas_subscription,2026-01-13,157845.82,932.27,0.0,3016.24,1578.46,152318.85
mcht_saas_03,saas_subscription,2026-01-13,281361.24,1908.5,117.98,5859.34,2813.61,270661.81
mcht_saas_04,saas_subscription,2026-01-13,126692.88,1333.84,0.0,2768.34,1266.93,121323.77
mcht_d2c_01,d2c_ecommerce,2026-01-14,153377.75,25103.12,449.51,3135.59,1533.78,123155.75
mcht_d2c_02,d2c_ecommerce,2026-01-14,208795.29,39586.45,2093.75,4475.71,2087.95,160551.43
mcht_d2c_03,d2c_ecommerce,2026-01-14,314914.56,111359.9,1577.11,6557.17,3149.15,192271.23
mcht_d2c_04,d2c_ecommerce,2026-01-14,95859.43,0.0,545.72,1764.5,958.59,92590.62
mcht_food_01,food_delivery,2026-01-14,86438.92,6384.44,288.27,1842.96,864.39,77058.86
mcht_food_02,food_delivery,2026-01-14,157156.32,0.0,0.0,3303.53,1571.56,152281.23
mcht_food_03,food_delivery,2026-01-14,208244.92,8613.85,1378.0,4147.23,2082.45,192023.39
mcht_mkt_01,marketplace,2026-01-14,761656.85,0.0,0.0,16086.19,7616.57,737954.09
mcht_mkt_02,marketplace,2026-01-14,1055644.56,74566.36,23993.43,20869.07,10556.45,925659.25
mcht_mkt_03,marketplace,2026-01-14,569435.5,0.0,72194.38,10398.83,5694.36,481147.93
mcht_mkt_04,marketplace,2026-01-14,255691.63,0.0,24483.69,5092.17,2556.92,223558.85
mcht_saas_01,saas_subscription,2026-01-14,102055.37,0.0,76.21,1896.95,1020.55,99061.66
mcht_saas_02,saas_subscription,2026-01-14,188976.51,553.04,0.0,3441.89,1889.77,183091.81
mcht_saas_03,saas_subscription,2026-01-14,330647.21,0.0,113.9,6059.36,3306.47,321167.48
mcht_saas_04,saas_subscription,2026-01-14,144664.78,411.52,0.0,3131.12,1446.65,139675.49
mcht_d2c_01,d2c_ecommerce,2026-01-15,128357.72,30834.09,808.52,2580.43,1283.58,92851.1
mcht_d2c_02,d2c_ecommerce,2026-01-15,258154.57,0.0,0.0,4726.76,2581.55,250846.26
mcht_d2c_03,d2c_ecommerce,2026-01-15,397672.49,33740.63,1445.14,7633.41,3976.72,350876.59
mcht_d2c_04,d2c_ecommerce,2026-01-15,121521.59,32536.68,319.68,2308.69,1215.22,85141.32
mcht_food_01,food_delivery,2026-01-15,87823.97,3598.79,258.44,1587.86,878.24,81500.64
mcht_food_02,food_delivery,2026-01-15,180485.38,6568.35,0.0,3409.94,1804.85,168702.24
mcht_food_03,food_delivery,2026-01-15,247075.98,10754.29,450.77,5229.29,2470.76,228170.87
mcht_mkt_01,marketplace,2026-01-15,587351.35,39401.32,13510.74,11170.2,5873.51,517395.58
mcht_mkt_02,marketplace,2026-01-15,849287.02,157755.98,0.0,15859.71,8492.87,667178.46
mcht_mkt_03,marketplace,2026-01-15,1477047.59,57828.7,0.0,32045.46,14770.48,1372402.95
mcht_mkt_04,marketplace,2026-01-15,359813.43,13948.75,0.0,7543.66,3598.13,334722.89
mcht_saas_01,saas_subscription,2026-01-15,100710.16,606.85,68.65,2159.55,1007.1,96868.01
mcht_saas_02,saas_subscription,2026-01-15,194943.91,560.52,72.41,4242.25,1949.44,188119.29
mcht_saas_03,saas_subscription,2026-01-15,321942.97,0.0,218.64,6400.18,3219.43,312104.72
mcht_saas_04,saas_subscription,2026-01-15,143717.98,0.0,58.95,2819.6,1437.18,139402.25
mcht_d2c_01,d2c_ecommerce,2026-01-16,161623.5,12524.96,717.31,3203.68,1616.24,143561.31
mcht_d2c_02,d2c_ecommerce,2026-01-16,205985.72,35203.0,796.76,4143.61,2059.86,163782.49
mcht_d2c_03,d2c_ecommerce,2026-01-16,478103.31,0.0,1051.54,9965.34,4781.03,462305.4
mcht_d2c_04,d2c_ecommerce,2026-01-16,117315.42,29148.82,0.0,2390.66,1173.15,84602.79
mcht_food_01,food_delivery,2026-01-16,98175.03,0.0,0.0,1946.59,981.75,95246.69
mcht_food_02,food_delivery,2026-01-16,216138.25,16730.12,433.03,4404.09,2161.38,192409.63
mcht_food_03,food_delivery,2026-01-16,269496.07,0.0,0.0,5761.75,2694.96,261039.36
mcht_mkt_01,marketplace,2026-01-16,359833.59,41839.23,12951.09,7604.37,3598.34,293840.56
mcht_mkt_02,marketplace,2026-01-16,904990.34,71208.44,27884.43,18377.3,9049.9,778470.27
mcht_mkt_03,marketplace,2026-01-16,1040730.75,0.0,0.0,20571.27,10407.31,1009752.17
mcht_mkt_04,marketplace,2026-01-16,276883.57,28429.29,21208.83,5387.82,2768.84,219088.79
mcht_saas_01,saas_subscription,2026-01-16,95740.78,0.0,0.0,2038.56,957.41,92744.81
mcht_saas_02,saas_subscription,2026-01-16,180810.82,721.27,0.0,3932.32,1808.11,174349.12
mcht_saas_03,saas_subscription,2026-01-16,322455.36,1868.02,0.0,5840.59,3224.55,311522.2
mcht_saas_04,saas_subscription,2026-01-16,145148.09,0.0,0.0,2873.2,1451.48,140823.41
mcht_d2c_01,d2c_ecommerce,2026-01-17,167843.94,0.0,1390.9,3485.73,1678.44,161288.87
mcht_d2c_02,d2c_ecommerce,2026-01-17,254418.43,22031.56,0.0,5039.64,2544.18,224803.05
mcht_d2c_03,d2c_ecommerce,2026-01-17,449413.09,129213.15,5951.82,8597.46,4494.13,301156.53
mcht_d2c_04,d2c_ecommerce,2026-01-17,97868.92,25295.84,0.0,1785.66,978.69,69808.73
mcht_food_01,food_delivery,2026-01-17,148172.32,5361.77,324.99,2959.12,1481.72,138044.72
mcht_food_02,food_delivery,2026-01-17,255859.38,14266.33,886.65,5182.94,2558.59,232964.87
mcht_food_03,food_delivery,2026-01-17,367525.06,13332.58,2017.05,6621.57,3675.25,341878.61
mcht_mkt_01,marketplace,2026-01-17,857162.57,24961.24,0.0,16876.38,8571.63,806753.32
mcht_mkt_02,marketplace,2026-01-17,952869.91,92566.78,0.0,19517.59,9528.7,831256.84
mcht_mkt_03,marketplace,2026-01-17,1186928.91,229404.39,0.0,23351.34,11869.29,922303.89
mcht_mkt_04,marketplace,2026-01-17,593990.02,30142.17,13410.79,12618.55,5939.9,531878.61
mcht_saas_01,saas_subscription,2026-01-17,95421.72,451.3,35.94,1923.3,954.22,92056.96
mcht_saas_02,saas_subscription,2026-01-17,182329.55,437.99,0.0,3670.23,1823.3,176398.03
mcht_saas_03,saas_subscription,2026-01-17,309351.01,690.33,0.0,6404.69,3093.51,299162.48
mcht_saas_04,saas_subscription,2026-01-17,142332.21,414.38,105.99,2775.54,1423.32,137612.98
mcht_d2c_01,d2c_ecommerce,2026-01-18,163310.8,12882.11,1017.19,2950.59,1633.11,144827.8
mcht_d2c_02,d2c_ecommerce,2026-01-18,267035.72,81018.04,1285.48,5801.68,2670.36,176260.16
mcht_d2c_03,d2c_ecommerce,2026-01-18,457606.91,28648.85,3401.0,9230.28,4576.07,411750.71
mcht_d2c_04,d2c_ecommerce,2026-01-18,141686.29,0.0,578.61,2862.11,1416.86,136828.71
mcht_food_01,food_delivery,2026-01-18,204869.04,8150.86,657.77,4277.87,2048.69,189733.85
mcht_food_02,food_delivery,2026-01-18,400354.26,0.0,0.0,7532.29,4003.54,388818.43
mcht_food_03,food_delivery,2026-01-18,424118.0,16046.86,888.3,8294.91,4241.18,394646.75
mcht_mkt_01,marketplace,2026-01-18,655864.92,0.0,18676.33,13840.11,6558.65,616789.83
mcht_mkt_02,marketplace,2026-01-18,990158.91,0.0,0.0,19895.78,9901.59,960361.54
mcht_mkt_03,marketplace,2026-01-18,1229194.92,0.0,0.0,23467.52,12291.95,1193435.45
mcht_mkt_04,marketplace,2026-01-18,651028.13,38297.7,0.0,13864.04,6510.28,592356.11
mcht_saas_01,saas_subscription,2026-01-18,94730.79,236.17,0.0,2015.57,947.31,91531.74
mcht_saas_02,saas_subscription,2026-01-18,167157.68,0.0,213.08,3438.31,1671.58,161834.71
mcht_saas_03,saas_subscription,2026-01-18,294100.94,880.02,246.56,5698.16,2941.01,284335.19
mcht_saas_04,saas_subscription,2026-01-18,134416.48,1082.9,0.0,2439.86,1344.16,129549.56
mcht_d2c_01,d2c_ecommerce,2026-01-19,258911.26,22119.79,567.37,4941.05,2589.11,228693.94
mcht_d2c_02,d2c_ecommerce,2026-01-19,342394.45,24488.36,1144.89,6435.71,3423.94,306901.55
mcht_d2c_03,d2c_ecommerce,2026-01-19,531103.19,0.0,0.0,10678.56,5311.03,515113.6
mcht_d2c_04,d2c_ecommerce,2026-01-19,150707.27,17451.21,0.0,3065.08,1507.07,128683.91
mcht_food_01,food_delivery,2026-01-19,173281.23,6250.0,241.17,3170.85,1732.81,161886.4
mcht_food_02,food_delivery,2026-01-19,361011.0,17068.63,849.48,7207.81,3610.11,332274.97
mcht_food_03,food_delivery,2026-01-19,412929.66,25280.15,2513.73,9074.66,4129.3,371931.82
mcht_mkt_01,marketplace,2026-01-19,448452.06,76546.47,7982.18,8651.55,4484.52,350787.34
mcht_mkt_02,marketplace,2026-01-19,1042575.15,61874.53,28841.01,22480.33,10425.75,918953.53
mcht_mkt_03,marketplace,2026-01-19,1607043.6,52536.37,0.0,32583.25,16070.44,1505853.54
mcht_mkt_04,marketplace,2026-01-19,132854.4,0.0,12798.92,2692.27,1328.54,116034.67
mcht_saas_01,saas_subscription,2026-01-19,87584.74,318.73,0.0,1609.02,875.85,84781.14
mcht_saas_02,saas_subscription,2026-01-19,176129.05,537.43,140.01,3496.23,1761.29,170194.09
mcht_saas_03,saas_subscription,2026-01-19,287158.54,2009.62,101.95,6259.2,2871.59,275916.18
mcht_saas_04,saas_subscription,2026-01-19,130789.36,0.0,0.0,2507.41,1307.89,126974.06
mcht_d2c_01,d2c_ecommerce,2026-01-20,223191.87,18845.81,0.0,4711.48,2231.92,197402.66
mcht_d2c_02,d2c_ecommerce,2026-01-20,364504.24,56727.02,0.0,6823.06,3645.04,297309.12
mcht_d2c_03,d2c_ecommerce,2026-01-20,494970.81,0.0,0.0,9399.28,4949.71,480621.82
mcht_d2c_04,d2c_ecommerce,2026-01-20,191037.89,0.0,661.04,3661.03,1910.38,184805.44
mcht_food_01,food_delivery,2026-01-20,76851.81,3054.55,0.0,1508.15,768.52,71520.59
mcht_food_02,food_delivery,2026-01-20,172588.09,0.0,0.0,3713.58,1725.88,167148.63
mcht_food_03,food_delivery,2026-01-20,220192.71,0.0,703.61,4482.52,2201.93,212804.65
mcht_mkt_01,marketplace,2026-01-20,787200.39,38493.37,18673.9,15947.59,7872.0,706213.53
mcht_mkt_02,marketplace,2026-01-20,823739.4,0.0,0.0,15133.81,8237.39,800368.2
mcht_mkt_03,marketplace,2026-01-20,1570220.92,30442.9,59959.85,29174.7,15702.21,1434941.26
mcht_mkt_04,marketplace,2026-01-20,671131.23,67249.67,8008.03,12665.99,6711.31,576496.23
mcht_saas_01,saas_subscription,2026-01-20,86593.52,0.0,0.0,1695.32,865.94,84032.26
mcht_saas_02,saas_subscription,2026-01-20,164733.63,1636.6,65.36,3241.8,1647.34,158142.53
mcht_saas_03,saas_subscription,2026-01-20,279527.74,0.0,124.65,5393.91,2795.28,271213.9
mcht_saas_04,saas_subscription,2026-01-20,133757.54,468.92,48.18,2473.27,1337.58,129429.59
mcht_d2c_01,d2c_ecommerce,2026-01-21,118962.64,13076.32,871.47,2574.34,1189.63,101250.88
mcht_d2c_02,d2c_ecommerce,2026-01-21,204249.6,67128.74,1198.45,4288.19,2042.5,129591.72
mcht_d2c_03,d2c_ecommerce,2026-01-21,344466.34,0.0,3798.34,6679.73,3444.66,330543.61
mcht_d2c_04,d2c_ecommerce,2026-01-21,106990.56,12201.5,1445.29,2051.28,1069.91,90222.58
mcht_food_01,food_delivery,2026-01-21,90149.91,6886.01,208.9,1905.94,901.5,80247.56
mcht_food_02,food_delivery,2026-01-21,183976.31,12598.76,386.99,3812.38,1839.76,165338.42
mcht_food_03,food_delivery,2026-01-21,209783.39,14378.06,0.0,4024.65,2097.83,189282.85
mcht_mkt_01,marketplace,2026-01-21,465344.65,17447.07,9910.74,9086.53,4653.45,424246.86
mcht_mkt_02,marketplace,2026-01-21,1017786.0,0.0,26166.71,19490.27,10177.86,961951.16
mcht_mkt_03,marketplace,2026-01-21,944022.25,89267.57,13020.44,20009.33,9440.22,812284.69
mcht_mkt_04,marketplace,2026-01-21,477287.49,76492.78,15446.6,10443.48,4772.87,370131.76
mcht_saas_01,saas_subscription,2026-01-21,99766.03,521.24,207.84,2090.22,997.66,95949.07
mcht_saas_02,saas_subscription,2026-01-21,191615.81,0.0,0.0,3540.64,1916.16,186159.01
mcht_saas_03,saas_subscription,2026-01-21,332767.46,0.0,115.31,6740.28,3327.67,322584.2
mcht_saas_04,saas_subscription,2026-01-21,149726.19,384.76,62.96,2756.38,1497.26,145024.83
mcht_d2c_01,d2c_ecommerce,2026-01-22,468752.27,0.0,1491.5,9259.43,4687.52,453313.82
mcht_d2c_02,d2c_ecommerce,2026-01-22,473530.28,36845.77,1563.39,9898.15,4735.3,420487.67
mcht_d2c_03,d2c_ecommerce,2026-01-22,1057455.38,0.0,3001.84,23019.46,10574.55,1020859.53
mcht_d2c_04,d2c_ecommerce,2026-01-22,419762.22,0.0,843.0,7940.36,4197.62,406781.24
mcht_food_01,food_delivery,2026-01-22,111369.24,4406.21,0.0,2241.7,1113.69,103607.64
mcht_food_02,food_delivery,2026-01-22,204635.38,5966.53,0.0,4495.97,2046.35,192126.53
mcht_food_03,food_delivery,2026-01-22,223977.55,0.0,0.0,4380.1,2239.78,217357.67
mcht_mkt_01,marketplace,2026-01-22,845309.97,85604.28,20476.46,15850.16,8453.1,714925.97
mcht_mkt_02,marketplace,2026-01-22,1072080.93,80573.65,39555.92,23010.24,10720.81,918220.31
mcht_mkt_03,marketplace,2026-01-22,1263842.49,93881.28,33956.18,25232.41,12638.42,1098134.2
mcht_mkt_04,marketplace,2026-01-22,637672.28,0.0,18782.72,13893.55,6376.72,598619.29
mcht_saas_01,saas_subscription,2026-01-22,97795.65,0.0,73.17,1861.03,977.96,94883.49
mcht_saas_02,saas_subscription,2026-01-22,190216.78,598.3,219.0,3497.52,1902.17,183999.79
mcht_saas_03,saas_subscription,2026-01-22,323861.68,973.13,130.48,6162.94,3238.62,313356.51
mcht_saas_04,saas_subscription,2026-01-22,142774.02,448.15,130.59,2890.24,1427.74,137877.3
mcht_d2c_01,d2c_ecommerce,2026-01-23,477367.19,0.0,713.42,8748.2,4773.67,463131.9
mcht_d2c_02,d2c_ecommerce,2026-01-23,463734.78,0.0,2016.33,9644.17,4637.35,447436.93
mcht_d2c_03,d2c_ecommerce,2026-01-23,1100176.14,0.0,0.0,20905.98,11001.76,1068268.4
mcht_d2c_04,d2c_ecommerce,2026-01-23,407174.83,12576.86,720.63,8853.08,4071.75,380952.51
mcht_food_01,food_delivery,2026-01-23,103759.91,4775.15,0.0,2178.89,1037.6,95768.27
mcht_food_02,food_delivery,2026-01-23,178257.59,0.0,912.66,3768.05,1782.58,171794.3
mcht_food_03,food_delivery,2026-01-23,255939.99,19955.32,1825.88,4937.15,2559.4,226662.24
mcht_mkt_01,marketplace,2026-01-23,735347.09,0.0,0.0,14958.82,7353.47,713034.8
mcht_mkt_02,marketplace,2026-01-23,190321.96,49589.56,30746.5,4140.96,1903.22,103941.72
mcht_mkt_03,marketplace,2026-01-23,945546.36,68012.51,43198.65,19162.3,9455.46,805717.44
mcht_mkt_04,marketplace,2026-01-23,479702.29,26703.57,0.0,9823.96,4797.02,438377.74
mcht_saas_01,saas_subscription,2026-01-23,95864.27,299.15,41.65,2014.04,958.64,92550.79
mcht_saas_02,saas_subscription,2026-01-23,176352.4,0.0,0.0,3338.51,1763.52,171250.37
mcht_saas_03,saas_subscription,2026-01-23,325402.16,829.38,123.82,6664.38,3254.02,314530.56
mcht_saas_04,saas_subscription,2026-01-23,142105.23,447.66,177.86,2614.03,1421.05,137444.63
mcht_d2c_01,d2c_ecommerce,2026-01-24,473906.35,0.0,0.0,10044.4,4739.06,459122.89
mcht_d2c_02,d2c_ecommerce,2026-01-24,831172.33,0.0,1222.57,15047.97,8311.72,806590.07
mcht_d2c_03,d2c_ecommerce,2026-01-24,1200870.55,89688.12,1220.79,25463.39,12008.71,1072489.54
mcht_d2c_04,d2c_ecommerce,2026-01-24,335442.22,0.0,448.91,6559.74,3354.42,325079.15
mcht_food_01,food_delivery,2026-01-24,132402.47,5376.1,1094.51,2576.03,1324.02,122031.81
mcht_food_02,food_delivery,2026-01-24,264143.78,10562.3,0.0,5434.45,2641.44,245505.59
mcht_food_03,food_delivery,2026-01-24,336117.32,16224.24,661.95,6651.89,3361.17,309218.07
mcht_mkt_01,marketplace,2026-01-24,373998.57,35112.48,0.0,7855.21,3739.99,327290.89
mcht_mkt_02,marketplace,2026-01-24,1095613.14,81499.31,0.0,21587.63,10956.13,981570.07
mcht_mkt_03,marketplace,2026-01-24,541702.3,67948.9,43966.12,11572.5,5417.02,412797.76
mcht_mkt_04,marketplace,2026-01-24,640762.33,23423.1,41828.38,14055.46,6407.62,555047.77
mcht_saas_01,saas_subscription,2026-01-24,91819.07,277.26,0.0,1837.92,918.19,88785.7
mcht_saas_02,saas_subscription,2026-01-24,185959.95,1086.27,86.03,3969.61,1859.6,178958.44
mcht_saas_03,saas_subscription,2026-01-24,300573.22,815.16,0.0,5971.84,3005.73,290780.49
mcht_saas_04,saas_subscription,2026-01-24,140361.33,357.12,176.55,2584.29,1403.61,135839.76
mcht_d2c_01,d2c_ecommerce,2026-01-25,553231.35,19537.12,1180.95,11916.98,5532.31,515063.99
mcht_d2c_02,d2c_ecommerce,2026-01-25,946046.47,0.0,0.0,18012.57,9460.46,918573.44
mcht_d2c_03,d2c_ecommerce,2026-01-25,1407509.41,202191.81,1225.12,29092.49,14075.09,1160924.9
mcht_d2c_04,d2c_ecommerce,2026-01-25,337529.88,10494.67,0.0,6865.72,3375.3,316794.19
mcht_food_01,food_delivery,2026-01-25,178749.18,0.0,761.82,3875.34,1787.49,172324.53
mcht_food_02,food_delivery,2026-01-25,393814.38,29075.82,769.06,7975.85,3938.14,352055.51
mcht_food_03,food_delivery,2026-01-25,478081.75,15224.54,2373.08,9455.48,4780.82,446247.83
mcht_mkt_01,marketplace,2026-01-25,610636.54,70251.9,11568.38,12830.96,6106.37,509878.93
mcht_mkt_02,marketplace,2026-01-25,923376.5,54454.41,16870.96,17332.31,9233.76,825485.06
mcht_mkt_03,marketplace,2026-01-25,1098654.14,62310.03,44123.25,20589.43,10986.54,960644.89
mcht_mkt_04,marketplace,2026-01-25,454271.95,0.0,24256.53,9090.52,4542.72,416382.18
mcht_saas_01,saas_subscription,2026-01-25,94369.44,284.55,0.0,1981.86,943.69,91159.34
mcht_saas_02,saas_subscription,2026-01-25,174799.77,823.54,146.02,3248.36,1748.0,168833.85
mcht_saas_03,saas_subscription,2026-01-25,305294.58,2695.99,109.54,5947.91,3052.95,293488.19
mcht_saas_04,saas_subscription,2026-01-25,136619.27,0.0,0.0,2721.74,1366.19,132531.34
mcht_d2c_01,d2c_ecommerce,2026-01-26,676014.71,24270.34,1030.86,13286.83,6760.15,630666.53
mcht_d2c_02,d2c_ecommerce,2026-01-26,1329720.77,0.0,872.77,28402.28,13297.21,1287148.51
mcht_d2c_03,d2c_ecommerce,2026-01-26,1981479.47,282861.07,0.0,39888.21,19814.79,1638915.4
mcht_d2c_04,d2c_ecommerce,2026-01-26,525864.44,60546.44,1202.46,10099.91,5258.64,448756.99
mcht_food_01,food_delivery,2026-01-26,178689.19,10884.99,0.0,3271.69,1786.89,162745.62
mcht_food_02,food_delivery,2026-01-26,368848.92,0.0,1537.16,8022.36,3688.49,355600.91
mcht_food_03,food_delivery,2026-01-26,436787.39,6928.92,0.0,8747.74,4367.87,416742.86
mcht_mkt_01,marketplace,2026-01-26,656658.1,0.0,10912.87,12755.69,6566.58,626422.96
mcht_mkt_02,marketplace,2026-01-26,1061147.53,0.0,38623.41,20884.78,10611.48,991027.86
mcht_mkt_03,marketplace,2026-01-26,1847158.33,0.0,45561.05,34543.21,18471.58,1748582.49
mcht_mkt_04,marketplace,2026-01-26,244812.55,45738.5,0.0,4774.32,2448.13,191851.6
mcht_saas_01,saas_subscription,2026-01-26,87188.79,0.0,83.94,1731.46,871.89,84501.5
mcht_saas_02,saas_subscription,2026-01-26,166443.49,0.0,80.97,3146.91,1664.43,161551.18
mcht_saas_03,saas_subscription,2026-01-26,298712.83,1140.08,0.0,5620.21,2987.13,288965.41
mcht_saas_04,saas_subscription,2026-01-26,130085.69,715.1,45.66,2571.68,1300.86,125452.39
mcht_d2c_01,d2c_ecommerce,2026-01-27,751589.98,55093.54,0.0,14260.23,7515.9,674720.31
mcht_d2c_02,d2c_ecommerce,2026-01-27,1054442.99,100235.31,1385.06,21514.26,10544.43,920763.93
mcht_d2c_03,d2c_ecommerce,2026-01-27,1559080.07,0.0,1645.95,28921.03,15590.8,1512922.29
